time,OAT_none,TACT_CSSy_none,TACT_CSSz_none,OAT_Iz2,TACT_CSSy_Iz2,TACT_CSSz_Iz2,VPC_rotX_none,VPC_rotX_Iz2,VPC_rotY_Iz2
0.49500000000000005,0.3597107023388626,0.3822799261516745,0.6195314568386802,0.36964715443868684,0.3933423862191952,0.6227961566766153,0.33720228869239444,0.3495278776506576,0.3495278776506576
0.5225000000000001,0.3489824398006176,0.3712185041338401,0.7027903045233023,0.3594957292900663,0.38304491941965896,0.7059418875777124,0.3336696443799978,0.3466125267676161,0.3466125267676161
0.55,0.3410593223782077,0.3620259939451544,0.794789717141752,0.3521198408442794,0.37460826337508263,0.7977514914836519,0.33333333333333365,0.3468901808195996,0.3468880759313359
0.5775000000000001,0.33591906896694285,0.354525903406832,0.8946954312226479,0.34749256061749345,0.36785332424515954,0.8973878912220289,0.33333333333333376,0.3475189913590066,0.3475036085269823
0.6050000000000001,0.333529049561639,0.3485349302809144,1.0016014878531225,0.34557677013235416,0.3625945596404861,1.0039435149273277,0.33333333333333387,0.34814727302471954,0.34810688245207005
0.6325000000000001,0.33384620801739423,0.34386630261656137,1.1145384480402754,0.3463251131516052,0.35864333964080525,1.1164485625274423,0.33333333333333365,0.34877491991612547,0.34869854230775865
0.6600000000000001,0.3368170027613849,0.3403332669699645,1.2324821837188111,0.3496799661799393,0.35581144726452063,1.2338798318237507,0.3333333333333337,0.3494018274157684,0.34927942999963074
0.6875000000000001,0.3423773647110308,0.337752664905894,1.3543631646868022,0.3555734265272221,0.3539146578178231,1.3551700238429534,0.33333333333333376,0.35002789231384984,0.3498505674483157
0.7150000000000001,0.35045267167563193,0.3359485294255971,1.4790761572543365,0.36392731727151856,0.35277632790061664,1.479217442838107,0.33333333333333387,0.3506530129304244,0.3504131369705376
0.7425,0.3609577385982476,0.334755625244969,1.6054902466563685,0.3746532085661709,0.35223091731345096,1.604896002785112,0.33333333333333376,0.3512770892371369,0.35096845960264517
0.7700000000000001,0.37379682315097806,0.3340228508838199,1.732459092345121,0.3876524549199274,0.3521273614209226,1.7310654494907223,0.33333333333333365,0.35190002298028267,0.3515179716635326
0.7975000000000001,0.3888636464535444,0.33361641706515033,1.8588313231656362,0.4028162483657589,0.35233220842952706,1.8565817055235734,0.33333333333333365,0.3525217178068731,0.3520631998743677
0.8250000000000001,0.4060414290713828,0.33342271565414117,1.9834609781495776,0.4200256878506529,0.3527324362169899,1.9803072441171803,0.33333333333333376,0.3531420793952658,0.35260573536855483
0.8525000000000001,0.4252029430013833,0.3333507968362974,2.105217898248697,0.43915186575939535,0.353237867333202,2.101121397982832,0.3333333333333339,0.353761015591765,0.3531472069367172
0.8800000000000001,0.44621058111419004,0.33333437974940844,2.222997974774301,0.46005597327058484,0.3537831088553396,2.2179305096121635,0.3333333333333339,0.35437843655443163,0.353689253858211
0.9075000000000001,0.46891644654282655,0.3333333333335931,2.3309306220067945,0.4825894272798134,0.3543289558682076,2.3249486344376638,0.33333333333333387,0.3549942549051394,0.3542334986728189
0.9350000000000002,0.49316246584714,0.3333345793736006,2.2179534698731884,0.5065940229658522,0.3548632130321292,2.2130240032976007,0.33333333333333365,0.35560838589071553,0.3547815202439135
0.9625000000000001,0.518780531507209,0.33335238784220095,2.099977172320274,0.5319021177775298,0.35540090720953077,2.0962078316709096,0.33333333333333387,0.3562207475537622,0.3553348274577615
0.9900000000000001,0.5455926814745818,0.33342805466928843,1.978071554825586,0.5583368547386253,0.3559838843607667,1.9755618232038483,0.33333333333333376,0.3568312609135398,0.3558948338929439
1.0175,0.5734113262030625,0.3336289727086737,1.8533420744864841,0.5857124355560392,0.35667980461020327,1.8521818177105887,0.3333333333333337,0.3574398501570215,0.3564628337793798
1.0450000000000002,0.6020395368427135,0.3340471266332495,1.7269197955814224,0.613834457106242,0.35758056919332426,1.7271878379078502,0.3333333333333337,0.358046442840001,0.35703997954848915
1.0725000000000002,0.6312714121348858,0.3347970605160216,1.599951132921733,0.6425003284676198,0.35880023069046346,1.6017139223886894,0.33333333333333376,0.3586509700978624,0.357627261254871
1.1,0.6608925459637222,0.33601338191743957,1.4735874560026385,0.6714997897082658,0.36047245252913357,1.4768978371236547,0.3333333333333341,0.3592533668653802,0.3582254881259211
